DATE,DA_DEMD_AVG,DA_LMP_AVG,DA_EC_AVG,DA_CC_AVG,DA_MLC_AVG,RT_LMP_AVG,RT_EC_AVG,RT_CC_AVG,RT_MLC_AVG,DryBulb_avg,SYSLoad_avg,COAL,GAS,HYDRO,NUCLEAR,OIL,REFUSE,SOLAR,WIND,TOTAL,COAL_P,GAS_P,HYDRO_P,NUCLEAR_P,OIL_P,REFUSE_P,SOLAR_P,WIND_P
2/28/14,"16,249.21",174.775,174.775,0.0688,1.7550,168.938,165.980,1.388,1.569,19.792,"17,138.750","47,678.000","97,903.000","20,464.000",111270.000,23263.000,"20,685.000",900.000,"7,644.000","329,807.000",0.144563336,0.296849369,0.06204841,0.337379134,0.070535192,0.062718499,0.002728869,0.023177192
3/1/14,"15,721.17",93.373,93.373,-0.0346,0.5692,143.039,140.922,0.989,1.128,25.292,"16,707.833","48,843.000","54,699.000","19,858.000",111816.000,32475.000,"20,559.000",763.000,"5,306.000","294,319.000",0.165952589,0.185849368,0.067471009,0.379914311,0.110339462,0.069852779,0.002592425,0.018028058
3/2/14,"13,978.29",46.739,46.739,0.0000,0.3592,42.808,42.553,0.000,0.256,44.750,"14,428.250","47,160.000","42,908.000","17,280.000",111858.000,21881.000,"20,515.000",235.000,"5,305.000","267,142.000",0.176535326,0.160618697,0.0646847,0.41872113,0.081907749,0.076794364,0.000879682,0.019858352
3/3/14,"12,910.00",41.473,41.473,0.0000,0.3867,44.488,44.139,0.000,0.349,42.125,"13,613.083","48,536.000","64,558.000","21,241.000",111806.000,47181.000,"20,762.000",301.000,"8,290.000","322,675.000",0.150417603,0.200071279,0.065827845,0.34649725,0.146218331,0.06434338,0.000932827,0.025691485
3/4/14,"14,133.63",45.601,45.601,0.0108,0.3271,42.995,42.727,0.000,0.268,38.792,"14,991.500","48,630.000","78,141.000","19,691.000",111865.000,53220.000,"19,801.000",752.000,"3,412.000","335,512.000",0.144942655,0.232900761,0.058689406,0.333415794,0.158623239,0.059017263,0.002241351,0.010169532
3/5/14,"14,572.96",46.969,46.969,0.0000,0.3296,36.465,36.211,0.001,0.253,44.083,"14,879.333","48,550.000","76,288.000","17,701.000",111848.000,42098.000,"18,631.000",344.000,"3,043.000","318,503.000",0.152431845,0.239520507,0.055575615,0.351167807,0.132174579,0.058495524,0.001080053,0.00955407
3/6/14,"14,448.25",53.840,53.840,0.2529,0.5350,45.199,44.616,0.170,0.413,37.542,"14,809.042","48,726.000","71,707.000","19,758.000",111872.000,38430.000,"19,275.000","1,062.000","4,042.000","314,872.000",0.154748596,0.227733809,0.062749308,0.35529358,0.122049595,0.061215351,0.003372799,0.012836962
3/7/14,"14,777.46",56.532,56.532,0.0150,0.4150,66.355,65.896,0.000,0.459,35.375,"15,248.000","48,478.000","93,500.000","16,949.000",111898.000,8683.000,"19,608.000",874.000,"5,585.000","305,575.000",0.158645177,0.305980529,0.055465925,0.366188333,0.028415283,0.064167553,0.002860182,0.018277019
3/8/14,"14,779.21",55.532,55.532,0.0000,0.5583,45.684,45.245,0.000,0.438,34.833,"14,868.000","43,276.000","57,962.000","16,005.000",111637.000,2887.000,"19,993.000",983.000,"6,542.000","259,285.000",0.166905143,0.223545519,0.061727443,0.430557109,0.011134466,0.077108201,0.003791195,0.025230924
3/9/14,"14,207.25",58.203,58.203,0.0000,0.3567,58.534,58.035,0.000,0.499,32.208,"14,508.292","34,784.000","54,811.000","14,387.000",107232.000,3.000,"19,010.000","1,203.000","5,755.000","237,185.000",0.146653456,0.231089656,0.060657293,0.452102789,1.26484E-05,0.080148407,0.00507199,0.02426376
3/10/14,"13,839.58",98.205,98.205,0.0000,0.6471,73.130,72.620,0.000,0.510,29.583,"14,347.292","40,868.000","87,596.000","20,029.000",111890.000,8.000,"20,439.000",480.000,"1,898.000","283,208.000",0.144303833,0.309299172,0.070721872,0.395080647,2.82478E-05,0.072169571,0.001694867,0.006701788
3/11/14,"15,194.79",156.657,156.657,0.0000,1.5933,110.979,109.760,0.000,1.219,32.750,"15,435.250","38,213.000","87,524.000","15,563.000",111908.000,0.000,"20,775.000",962.000,"5,517.000","280,462.000",0.136250187,0.312070797,0.055490583,0.399013057,0,0.074074206,0.003430055,0.019671114
3/12/14,"16,396.96",203.253,203.253,-0.0254,2.1554,170.899,168.870,0.021,2.008,12.958,"17,134.917","35,418.000","92,349.000","15,199.000",111923.000,1904.000,"20,997.000",317.000,"4,653.000","282,760.000",0.125258169,0.326598529,0.053752299,0.395823313,0.006733626,0.074257321,0.001121092,0.016455651
3/13/14,"16,778.29",271.264,271.264,0.0117,2.4571,258.611,253.388,2.656,2.568,8.333,"17,907.500","42,696.000","109,528.000","22,697.000",111885.000,405.000,"21,225.000",383.000,"10,678.000","319,497.000",0.133635058,0.342813861,0.071039791,0.350191082,0.001267618,0.066432549,0.001198759,0.033421284
3/14/14,"16,681.29",374.994,374.994,-7.6013,3.7367,318.900,306.717,8.706,3.477,8.958,"17,846.583","45,610.000","105,554.000","20,701.000",111844.000,2319.000,"21,205.000",932.000,"7,252.000","315,417.000",0.144602225,0.334649052,0.065630578,0.354590907,0.007352172,0.067228463,0.002954819,0.022991785
3/15/14,"17,195.46",324.541,324.541,0.3613,4.3171,280.850,270.103,7.630,3.117,10.000,"17,698.417","39,210.000","72,711.000","15,472.000",111636.000,1783.000,"20,801.000",844.000,"8,706.000","271,163.000",0.144599374,0.26814499,0.057057932,0.411693336,0.006575381,0.076710318,0.003112519,0.03210615
3/16/14,"14,886.88",247.200,247.200,0.1888,2.0917,281.175,269.723,8.469,2.984,23.417,"16,087.958","42,097.000","63,899.000","19,210.000",111836.000,7.000,"20,654.000","1,305.000","12,269.000","271,277.000",0.155180867,0.235548904,0.070813228,0.412257582,2.58039E-05,0.0761362,0.004810581,0.045226835
3/17/14,"14,710.54",261.965,261.965,0.0000,2.7421,259.340,249.692,6.320,3.328,17.000,"15,840.792","45,063.000","81,999.000","24,495.000",111800.000,12369.000,"21,559.000","1,086.000","6,625.000","304,996.000",0.147749479,0.268852706,0.080312529,0.366562184,0.04055463,0.070686173,0.003560702,0.021721596
3/18/14,"15,475.13",302.449,302.449,0.0000,2.5954,236.641,229.344,4.650,2.647,27.250,"16,401.333","43,173.000","93,845.000","19,662.000",111838.000,9368.000,"21,768.000","1,357.000","2,561.000","303,572.000",0.142216673,0.309135889,0.064768819,0.368406836,0.030859236,0.071706218,0.004470109,0.008436219
3/19/14,"15,970.92",360.382,360.382,1.0750,3.7629,333.652,311.723,18.513,3.417,14.125,"17,231.167","40,014.000","115,972.000","15,924.000",106129.000,0.000,"20,767.000",888.000,"4,839.000","304,533.000",0.131394627,0.380819156,0.0522899,0.348497536,0,0.068192938,0.00291594,0.015889904
3/20/14,"16,068.04",249.231,249.231,0.0000,2.5396,241.629,238.348,0.901,2.380,16.917,"17,102.667","36,515.000","82,248.000","18,019.000",111567.000,2014.000,"20,166.000",702.000,"7,806.000","279,037.000",0.130860782,0.294756609,0.064575666,0.399828697,0.007217681,0.072269986,0.002515795,0.027974785
3/21/14,"16,106.50",153.168,153.168,0.3879,1.5854,197.388,194.695,0.613,2.080,18.583,"17,010.583","33,798.000","89,842.000","17,096.000",111797.000,2146.000,"19,959.000",841.000,"12,714.000","288,193.000",0.117275576,0.311742478,0.059321358,0.387924065,0.007446399,0.069255672,0.002918183,0.044116269
3/22/14,"14,896.92",138.460,138.460,0.1650,1.2192,163.385,161.838,0.000,1.547,30.792,"15,922.542","37,743.000","56,471.000","17,772.000",111685.000,2231.000,"20,077.000",932.000,"7,553.000","254,464.000",0.148323535,0.221921372,0.069840921,0.438902949,0.008767448,0.078899176,0.003662601,0.029681998
3/23/14,"14,202.67",77.923,77.923,0.0000,0.4913,54.376,54.123,0.000,0.253,34.667,"14,241.292","39,073.000","53,793.000","17,227.000",111902.000,172.000,"20,285.000",757.000,"11,083.000","254,292.000",0.153654067,0.211540277,0.067744955,0.440053167,0.000676388,0.0797705,0.002976893,0.043583754
3/24/14,"13,378.04",81.464,81.464,0.0000,0.4850,48.534,48.236,0.000,0.298,39.292,"13,740.167","43,747.000","89,748.000","22,775.000",111896.000,1493.000,"20,219.000","1,444.000","9,357.000","300,679.000",0.145494032,0.29848443,0.07574523,0.37214438,0.004965428,0.06724447,0.004802464,0.031119566
3/25/14,"15,288.42",85.714,85.714,0.0000,0.2517,74.168,73.951,0.000,0.218,30.833,"15,470.750","43,496.000","98,500.000","21,012.000",111883.000,1118.000,"20,310.000","1,074.000","2,870.000","300,263.000",0.144859673,0.328045747,0.069978652,0.372616673,0.003723402,0.067640702,0.003576864,0.009558287
3/26/14,"15,028.21",91.946,91.946,0.0000,0.4658,108.993,108.433,0.000,0.560,25.417,"15,821.333","41,058.000","99,585.000","23,340.000",111893.000,1235.000,"21,292.000",484.000,"9,315.000","308,202.000",0.133217825,0.323116008,0.075729554,0.363050856,0.004007112,0.069084561,0.001570399,0.030223684
3/27/14,"15,669.29",150.694,150.694,0.0000,0.9896,163.371,161.889,0.000,1.483,26.125,"16,091.833","40,081.000","102,020.000","16,980.000",111882.000,1301.000,"21,565.000","1,375.000","8,374.000","303,578.000",0.132028671,0.336058608,0.055932907,0.368544493,0.004285554,0.071036109,0.004529314,0.027584344
3/28/14,"16,081.46",201.226,201.226,-0.0304,1.8233,193.887,191.772,0.004,2.111,20.083,"16,126.667","27,315.000","112,397.000","14,619.000",111876.000,91.000,"21,158.000",466.000,"7,187.000","295,109.000",0.092559021,0.380866053,0.049537628,0.379100604,0.000308361,0.071695543,0.001579078,0.024353713
3/29/14,"16,026.58",186.369,186.369,0.0000,1.4925,120.931,119.710,0.013,1.208,19.750,"16,200.917","22,199.000","93,711.000","19,717.000",111534.000,249.000,"20,578.000",504.000,"5,482.000","273,974.000",0.081025937,0.342043406,0.071966683,0.407097024,0.000908845,0.075109317,0.001839591,0.020009198
3/30/14,"14,665.88",148.793,148.793,0.0000,1.3067,187.254,185.244,0.140,1.870,20.042,"15,350.833","21,821.000","94,787.000","24,541.000",111849.000,0.000,"20,239.000",212.000,"7,190.000","280,639.000",0.077754696,0.337754197,0.087446862,0.398551164,0,0.07211756,0.000755419,0.025620103
3/31/14,"14,444.13",183.771,183.771,0.0742,1.5521,212.551,210.570,0.174,1.806,22.875,"14,945.333","23,051.000","129,431.000","29,283.000",109402.000,5923.000,"20,227.000",325.000,"2,772.000","320,414.000",0.071941301,0.403949266,0.091391138,0.341439513,0.018485459,0.063127704,0.001014313,0.008651307
4/1/14,"15,777.46",193.260,193.260,0.0579,1.3979,179.461,177.163,0.037,2.261,20.625,"16,206.375","27,533.000","132,989.000","23,965.000",81926.000,1558.000,"20,039.000","1,293.000","3,422.000","292,725.000",0.094057563,0.454313776,0.081868648,0.279873602,0.005322402,0.068456743,0.004417115,0.011690153
4/2/14,"16,529.04",201.859,201.859,0.2663,1.3817,193.462,191.632,0.044,1.786,14.375,"16,830.917","25,299.000","137,408.000","24,154.000",81884.000,190.000,"18,738.000",889.000,"4,019.000","292,581.000",0.086468363,0.469640886,0.082554916,0.279867797,0.000649393,0.064043803,0.003038475,0.013736367
4/3/14,"16,408.50",186.719,186.719,0.0429,1.1421,202.861,201.154,0.049,1.658,13.958,"16,926.792","24,921.000","137,947.000","25,210.000",81855.000,791.000,"18,649.000","1,393.000","4,663.000","295,429.000",0.084355293,0.466937911,0.085333532,0.277071648,0.002677462,0.06312515,0.004715177,0.015783826
4/4/14,"15,619.83",142.687,142.687,0.0033,1.3108,179.370,177.418,0.033,1.919,25.542,"16,639.458","19,845.000","138,343.000","26,052.000",81907.000,613.000,"19,075.000",798.000,"4,754.000","291,387.000",0.068105303,0.474774098,0.089406871,0.281093529,0.002103731,0.065462769,0.002738626,0.016315072
4/5/14,"14,922.42",146.497,146.497,0.0017,1.1483,167.918,166.233,0.000,1.685,31.500,"15,511.375","14,617.000","114,393.000","27,469.000",76148.000,129.000,"19,206.000",652.000,"6,811.000","259,425.000",0.056343837,0.440948251,0.105884167,0.293526067,0.000497254,0.074032958,0.00251325,0.026254216
4/6/14,"14,221.17",159.708,159.708,0.0000,1.2146,252.516,250.018,0.000,2.498,27.708,"14,882.583","13,844.000","122,585.000","27,043.000",60973.000,0.000,"17,922.000","1,521.000","11,020.000","254,908.000",0.05430979,0.480898991,0.106089256,0.239196102,0,0.070307719,0.005966859,0.043231283
4/7/14,"14,677.08",174.012,174.012,0.1292,1.5929,105.934,104.756,0.000,1.178,24.000,"14,703.292","21,398.000","151,916.000","29,371.000",60298.000,88.000,"17,886.000",730.000,"4,801.000","286,488.000",0.074690737,0.530270029,0.102520873,0.210473039,0.000307168,0.062431934,0.0025481,0.016758119
4/8/14,"15,818.13",176.482,176.482,-1.4917,1.6638,125.030,123.640,0.000,1.390,18.125,"16,022.458","23,594.000","140,960.000","29,372.000",55507.000,104.000,"17,017.000",425.000,"9,403.000","276,382.000",0.085367354,0.510018742,0.106273202,0.200834352,0.000376291,0.06157058,0.001537727,0.034021753
4/9/14,"15,333.00",156.890,156.890,0.0000,1.1079,168.273,166.651,0.000,1.621,19.375,"16,740.167","12,484.000","137,562.000","29,476.000",56370.000,83.000,"16,926.000","1,213.000","11,287.000","265,401.000",0.047038255,0.518317565,0.111062129,0.212395583,0.000312734,0.063775193,0.004570442,0.042528099
4/10/14,"15,112.75",115.473,115.473,0.0000,1.0033,192.253,190.254,0.000,1.999,26.333,"16,014.167","8,573.000","133,434.000","30,298.000",59929.000,89.000,"15,782.000","1,481.000","7,648.000","257,234.000",0.033327632,0.51872614,0.117783808,0.232974646,0.000345988,0.061352698,0.005757404,0.029731684
4/11/14,"14,641.67",129.819,129.819,-0.3588,1.2896,102.515,101.298,0.000,1.218,36.750,"14,988.375","9,623.000","128,838.000","32,194.000",60846.000,134.000,"15,627.000",734.000,"7,688.000","255,684.000",0.037636301,0.503895433,0.125913237,0.237973436,0.000524084,0.061118412,0.002870731,0.030068366
4/12/14,"14,411.25",114.839,114.839,0.0000,0.7938,135.132,133.777,0.172,1.183,35.667,"15,033.167","8,845.000","106,369.000","33,062.000",60703.000,0.000,"15,393.000","1,491.000","5,183.000","231,046.000",0.03828242,0.460380184,0.143097046,0.262731231,0,0.066623097,0.00645326,0.022432762
4/13/14,"13,439.75",114.385,114.385,0.0000,0.8179,102.134,101.239,0.000,0.895,38.917,"13,539.250","8,534.000","111,570.000","34,176.000",60962.000,0.000,"14,693.000",783.000,"6,310.000","237,028.000",0.036004185,0.470703883,0.144185497,0.257193243,0,0.061988457,0.003303407,0.026621327
4/14/14,"13,557.29",110.427,110.427,0.0033,0.7229,80.716,79.886,0.000,0.830,40.083,"13,329.833","14,537.000","137,424.000","31,152.000",60911.000,102.000,"14,578.000",981.000,"8,973.000","268,658.000",0.054109686,0.511520223,0.115954113,0.226723195,0.000379665,0.054262296,0.003651483,0.03339934
4/15/14,"15,159.38",186.401,186.401,0.0588,1.3771,148.836,147.249,0.000,1.588,30.375,"15,042.250","17,960.000","139,457.000","30,773.000",60780.000,96.000,"14,696.000",257.000,"10,647.000","274,666.000",0.065388508,0.507733028,0.112037893,0.221286945,0.000349515,0.053504984,0.000935682,0.038763444
4/16/14,"15,802.54",214.938,214.938,0.0250,1.7596,134.633,133.094,0.000,1.539,21.333,"16,054.708","16,692.000","139,401.000","33,244.000",60890.000,207.000,"16,846.000","1,329.000","8,091.000","276,700.000",0.060325262,0.503798338,0.120144561,0.220057824,0.000748103,0.060881821,0.004803036,0.029241055
4/17/14,"15,950.17",196.743,196.743,0.0000,1.4838,213.823,211.778,0.000,2.045,18.375,"16,437.458","16,989.000","146,422.000","33,388.000",60773.000,925.000,"17,115.000","1,470.000","3,124.000","280,206.000",0.060630393,0.522551266,0.119155193,0.216886862,0.003301143,0.061080063,0.00524614,0.01114894
4/18/14,"16,093.00",209.851,209.851,0.0000,1.4771,243.861,241.505,0.000,2.356,16.625,"16,632.958","16,014.000","139,207.000","31,384.000",60736.000,253.000,"17,791.000",843.000,"3,313.000","269,541.000",0.059412112,0.516459463,0.116434976,0.225331211,0.000938633,0.066004801,0.003127539,0.012291266
4/19/14,"16,241.17",229.706,229.706,0.0058,2.5271,186.864,185.084,0.000,1.780,13.708,"16,659.542","12,753.000","127,703.000","30,244.000",59944.000,266.000,"17,761.000","1,532.000","7,549.000","257,752.000",0.049477793,0.495449114,0.117337596,0.232564636,0.001032,0.068907322,0.005943698,0.029287843
4/20/14,"14,408.54",223.783,223.783,0.0000,1.9179,233.353,231.268,0.000,2.084,21.000,"15,354.708","3,608.000","127,060.000","28,164.000",60836.000,0.000,"18,277.000","1,620.000","2,534.000","242,099.000",0.014902994,0.524826621,0.116332575,0.251285631,0,0.07549391,0.006691477,0.010466793
4/21/14,"14,072.38",187.703,187.703,0.0000,1.5721,179.525,177.725,0.000,1.800,31.083,"14,411.042","9,199.000","138,372.000","29,415.000",60828.000,204.000,"18,026.000","1,502.000","4,941.000","262,487.000",0.035045545,0.527157535,0.112062693,0.231737191,0.000777181,0.068673877,0.005722188,0.018823789
